Project;Manager;Category;Key;Author;ChangeDate;Field;From;To
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;ravidotg;2012-06-21T05:19:24.398+0000;Link;;This issue is related to MAPREDUCE-3597
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;ravidotg;2012-06-21T05:45:32.516+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;ravidotg;2012-06-21T05:45:32.516+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;ravidotg;2012-06-21T05:45:32.516+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;tgraves;2013-03-26T19:26:51.380+0000;Fix version;;2.0.5-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;tgraves;2013-03-26T19:26:51.380+0000;Fix version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;acmurthy;2013-08-27T22:21:56.724+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4356;aw;2014-09-03T22:45:04.218+0000;Fix version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tlipcon;2012-06-21T17:27:51.717+0000;Attachment;;1_jcarder_result_0.dot.png
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tomwhite;2012-06-26T13:32:21.991+0000;Attachment;;MAPREDUCE-4359.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tomwhite;2012-06-26T13:32:38.122+0000;Assignee;;Tom White
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tomwhite;2012-06-26T13:32:38.122+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tomwhite;2012-07-05T19:46:18.250+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tomwhite;2012-07-05T19:46:18.250+0000;Fix version;;1.2.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tomwhite;2012-07-05T19:46:18.250+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;tomwhite;2012-07-05T19:46:18.250+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4359;mattf;2013-05-15T05:16:05.292+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4360;mayank_bansal;2012-06-21T22:06:05.937+0000;Attachment;;MAPREDUCE-4360-22.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4360;mayank_bansal;2012-06-27T19:07:31.389+0000;Version;trunk;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4360;mayank_bansal;2012-06-27T19:08:14.887+0000;Attachment;;MAPREDUCE-4360-22-1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4360;shv;2012-06-29T19:09:11.991+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4360;shv;2012-06-29T19:09:11.991+0000;Fix version;;0.22.1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4360;shv;2012-06-29T19:09:11.991+0000;Target version/s;;0.22.1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-4360;shv;2012-06-29T19:09:11.991+0000;Hadoop flags;;Reviewed
